OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7655889,57237,4,28-09-2020,7,01-10-2020,17-10-2020,7122.6
7655890,57219,5,28-09-2020,8,04-10-2020,22-10-2020,19458
7655891,57113,6,29-09-2020,6,05-10-2020,21-10-2020,6409
7655892,57196,3,29-09-2020,1,05-10-2020,15-10-2020,40510
7655893,57233,4,29-09-2020,8,07-10-2020,12-10-2020,5826.6
7655894,57235,4,29-09-2020,5,09-10-2020,15-10-2020,13779.9
7655895,57118,5,29-09-2020,2,02-10-2020,22-10-2020,11305
7655896,57251,2,29-09-2020,3,08-10-2020,26-10-2020,39265
7655897,57201,4,29-09-2020,7,01-10-2020,04-10-2020,8739
7655898,57246,4,29-09-2020,5,08-10-2020,26-10-2020,23576.4
7655899,57258,4,30-09-2020,4,05-10-2020,24-10-2020,67507.2
7655900,57210,4,30-09-2020,6,04-10-2020,14-10-2020,18220.5
7655901,57180,4,30-09-2020,2,09-10-2020,20-10-2020,1567.8
7655902,57169,4,30-09-2020,4,09-10-2020,18-10-2020,14015.7
7655903,57207,4,01-10-2020,3,10-10-2020,27-10-2020,13670.1
7655904,57118,5,01-10-2020,8,08-10-2020,22-10-2020,2530
7655905,57195,4,01-10-2020,4,06-10-2020,13-10-2020,31838.4
7655906,57244,5,01-10-2020,3,06-10-2020,09-10-2020,13530
7655907,57123,5,02-10-2020,8,08-10-2020,16-10-2020,15809
7655908,57130,3,02-10-2020,1,09-10-2020,15-10-2020,199
7655909,57158,2,02-10-2020,4,05-10-2020,20-10-2020,10515
7655910,57212,2,02-10-2020,4,06-10-2020,18-10-2020,9637
7655911,57148,3,02-10-2020,1,10-10-2020,15-10-2020,21249
7655912,57150,6,02-10-2020,4,10-10-2020,28-10-2020,14512
7655913,57151,4,03-10-2020,8,04-10-2020,19-10-2020,28480.5
7655914,57187,4,04-10-2020,6,10-10-2020,11-10-2020,34019.1
7655915,57246,6,04-10-2020,3,05-10-2020,23-10-2020,7485
7655916,57187,4,04-10-2020,8,05-10-2020,25-10-2020,7098.3
7655917,57154,4,06-10-2020,6,13-10-2020,31-10-2020,11623.5
7655918,57184,5,06-10-2020,6,11-10-2020,17-10-2020,17743
7655919,57268,3,06-10-2020,4,13-10-2020,26-10-2020,11258
7655920,57232,4,06-10-2020,4,11-10-2020,13-10-2020,30911.4
7655921,57265,4,06-10-2020,5,14-10-2020,30-10-2020,12800.7
7655922,57149,4,06-10-2020,8,14-10-2020,28-10-2020,8024.4
7655923,57081,4,06-10-2020,1,08-10-2020,16-10-2020,23278.5
7655924,57150,3,07-10-2020,1,09-10-2020,24-10-2020,6844
7655925,57125,6,07-10-2020,2,09-10-2020,29-10-2020,11985
7655926,57232,5,07-10-2020,8,08-10-2020,26-10-2020,8026
7655927,57119,3,07-10-2020,6,10-10-2020,15-10-2020,38520
7655928,57231,5,07-10-2020,3,17-10-2020,19-10-2020,23795
7655929,57268,4,07-10-2020,8,17-10-2020,03-11-2020,14906.7
7655930,57247,4,07-10-2020,1,17-10-2020,21-10-2020,30481.2
7655931,57149,6,08-10-2020,4,17-10-2020,31-10-2020,26102
7655932,57086,6,08-10-2020,4,10-10-2020,18-10-2020,27364
7655933,57249,4,09-10-2020,5,19-10-2020,05-11-2020,10345.5
7655934,57207,5,09-10-2020,8,17-10-2020,20-10-2020,765
7655935,57219,6,09-10-2020,1,11-10-2020,13-10-2020,23327
7655936,57105,4,09-10-2020,1,18-10-2020,22-10-2020,6858
7655937,57126,4,09-10-2020,2,13-10-2020,17-10-2020,4049.1
7655938,57116,4,09-10-2020,7,18-10-2020,19-10-2020,20216.7
7655939,57094,4,09-10-2020,3,10-10-2020,17-10-2020,1514.7
7655940,57204,3,10-10-2020,6,14-10-2020,03-11-2020,29267
7655941,57185,6,10-10-2020,8,13-10-2020,19-10-2020,32759
7655942,57229,6,10-10-2020,3,16-10-2020,02-11-2020,33414
7655943,57270,4,10-10-2020,8,14-10-2020,17-10-2020,48140.1
7655944,57173,6,10-10-2020,5,14-10-2020,28-10-2020,27203
7655945,57169,3,11-10-2020,7,17-10-2020,02-11-2020,11070
7655946,57152,4,11-10-2020,4,16-10-2020,17-10-2020,31198.5
7655947,57167,3,11-10-2020,5,16-10-2020,03-11-2020,82464
7655948,57213,4,11-10-2020,6,12-10-2020,16-10-2020,2753.1
7655949,57213,6,12-10-2020,4,18-10-2020,30-10-2020,47886
7655950,57222,6,12-10-2020,5,14-10-2020,20-10-2020,23936
7655951,57184,5,12-10-2020,1,14-10-2020,17-10-2020,36018
7655952,57263,3,13-10-2020,2,15-10-2020,31-10-2020,50
7655953,57203,4,14-10-2020,8,24-10-2020,05-11-2020,19809.9
7655954,57143,3,14-10-2020,2,23-10-2020,12-11-2020,20418
7655955,57099,5,14-10-2020,6,16-10-2020,23-10-2020,8984
7655956,57262,5,14-10-2020,7,17-10-2020,24-10-2020,8527
7655957,57150,4,14-10-2020,7,23-10-2020,11-11-2020,121.5
7655958,57248,3,14-10-2020,3,16-10-2020,03-11-2020,35759
7655959,57084,4,15-10-2020,6,18-10-2020,06-11-2020,7069.5
7655960,57134,4,16-10-2020,6,26-10-2020,11-11-2020,8218.8
7655961,57259,3,16-10-2020,3,20-10-2020,05-11-2020,10068
7655962,57107,4,16-10-2020,1,20-10-2020,09-11-2020,4395.6
7655963,57099,3,16-10-2020,6,25-10-2020,05-11-2020,12094
7655964,57224,4,16-10-2020,4,24-10-2020,10-11-2020,16411.5
7655965,57093,4,17-10-2020,5,19-10-2020,06-11-2020,14044.5
7655966,57185,4,18-10-2020,4,27-10-2020,03-11-2020,24113.7
7655967,57106,6,18-10-2020,6,28-10-2020,07-11-2020,7813
7655968,57251,2,19-10-2020,8,21-10-2020,24-10-2020,8404
7655969,57256,4,19-10-2020,2,29-10-2020,07-11-2020,18997.2
7655970,57214,4,19-10-2020,7,24-10-2020,03-11-2020,6312.6
7655971,57245,4,19-10-2020,6,26-10-2020,13-11-2020,4460.4
7655972,57224,6,19-10-2020,2,26-10-2020,13-11-2020,6852
7655973,57173,6,20-10-2020,8,22-10-2020,09-11-2020,12379
7655974,57150,6,20-10-2020,6,26-10-2020,29-10-2020,7208
7655975,57088,6,20-10-2020,5,28-10-2020,31-10-2020,3945
7655976,57205,5,20-10-2020,8,30-10-2020,12-11-2020,16148
7655977,57207,6,20-10-2020,2,28-10-2020,05-11-2020,9585
7655978,57149,5,21-10-2020,1,24-10-2020,06-11-2020,9944
7655979,57116,4,21-10-2020,8,26-10-2020,14-11-2020,12880.8
7655980,57118,4,21-10-2020,4,29-10-2020,12-11-2020,12968.1
7655981,57175,4,22-10-2020,4,25-10-2020,28-10-2020,13018.5
7655982,57093,2,22-10-2020,1,25-10-2020,26-10-2020,19971
7655983,57252,3,22-10-2020,4,01-11-2020,21-11-2020,20027
7655984,57081,4,22-10-2020,6,30-10-2020,01-11-2020,11089.8
7655985,57127,4,23-10-2020,5,31-10-2020,15-11-2020,10881
7655986,57277,6,23-10-2020,8,31-10-2020,05-11-2020,1752
7655987,57277,4,23-10-2020,5,02-11-2020,18-11-2020,27008.1
7655988,57234,4,23-10-2020,2,31-10-2020,13-11-2020,12322.8
7655989,57173,6,23-10-2020,2,02-11-2020,10-11-2020,10384
7655990,57118,4,24-10-2020,1,28-10-2020,31-10-2020,15120.9
7655991,57264,4,25-10-2020,1,03-11-2020,14-11-2020,29725.2
7655992,57203,3,25-10-2020,4,01-11-2020,16-11-2020,290
7655993,57250,4,25-10-2020,4,26-10-2020,08-11-2020,7527.6
7655994,57179,4,25-10-2020,5,29-10-2020,05-11-2020,8946.9
7655995,57132,4,25-10-2020,1,01-11-2020,21-11-2020,2689.2
7655996,57098,4,26-10-2020,2,29-10-2020,08-11-2020,22031.1
7655997,57278,3,27-10-2020,5,28-10-2020,13-11-2020,15944
7655998,57203,2,27-10-2020,2,03-11-2020,08-11-2020,30540
7655999,57102,6,27-10-2020,2,04-11-2020,15-11-2020,7888
7656000,57134,4,27-10-2020,2,03-11-2020,09-11-2020,89558.1
7656001,57218,4,28-10-2020,4,06-11-2020,11-11-2020,4243.5
7656002,57161,3,28-10-2020,5,05-11-2020,22-11-2020,21009
7656003,57234,6,28-10-2020,2,02-11-2020,20-11-2020,9610
7656004,57272,5,29-10-2020,6,31-10-2020,05-11-2020,4466
7656005,57159,3,30-10-2020,1,04-11-2020,18-11-2020,17672
7656006,57260,4,30-10-2020,8,06-11-2020,18-11-2020,429.3
7656007,57156,6,30-10-2020,6,07-11-2020,25-11-2020,2483
7656008,57125,4,30-10-2020,1,31-10-2020,03-11-2020,19982.7
7656009,57253,4,31-10-2020,5,09-11-2020,15-11-2020,21106.8
7656010,57134,3,31-10-2020,1,05-11-2020,14-11-2020,19736
7656011,57263,4,01-11-2020,4,11-11-2020,20-11-2020,25416
7656012,57207,3,02-11-2020,7,03-11-2020,14-11-2020,276
7656013,57180,4,02-11-2020,7,09-11-2020,10-11-2020,3310.2
7656014,57230,3,02-11-2020,2,04-11-2020,15-11-2020,47731
7656015,57200,6,02-11-2020,7,03-11-2020,06-11-2020,71581
7656016,57115,4,02-11-2020,8,10-11-2020,12-11-2020,10808.1
7656017,57100,5,02-11-2020,6,04-11-2020,22-11-2020,17729
7656018,57278,6,02-11-2020,7,11-11-2020,24-11-2020,3800
7656019,57201,4,03-11-2020,3,04-11-2020,14-11-2020,10360.8
7656020,57232,4,03-11-2020,5,11-11-2020,16-11-2020,44413.2
7656021,57276,4,03-11-2020,2,04-11-2020,22-11-2020,60875.1
7656022,57264,3,03-11-2020,4,06-11-2020,20-11-2020,6974
7656023,57111,4,03-11-2020,5,05-11-2020,17-11-2020,5934.6
7656024,57104,4,04-11-2020,4,13-11-2020,30-11-2020,3412.8
7656025,57181,5,04-11-2020,7,07-11-2020,16-11-2020,15130
7656026,57168,4,04-11-2020,3,05-11-2020,11-11-2020,13446.9
7656027,57089,2,04-11-2020,3,06-11-2020,11-11-2020,13382
7656028,57114,4,04-11-2020,5,14-11-2020,30-11-2020,36702.9
7656029,57088,3,05-11-2020,7,15-11-2020,26-11-2020,7357
7656030,57266,4,05-11-2020,7,13-11-2020,18-11-2020,3258
7656031,57208,3,05-11-2020,2,12-11-2020,20-11-2020,23861
7656032,57278,5,05-11-2020,2,13-11-2020,24-11-2020,19622
7656033,57141,5,06-11-2020,7,13-11-2020,15-11-2020,2621
7656034,57218,4,06-11-2020,1,09-11-2020,23-11-2020,6576.3
7656035,57101,4,07-11-2020,2,14-11-2020,19-11-2020,16789.5
7656036,57090,4,07-11-2020,2,11-11-2020,23-11-2020,1449
7656037,57136,4,07-11-2020,6,10-11-2020,15-11-2020,5735.7
7656038,57236,4,07-11-2020,1,12-11-2020,28-11-2020,33058.8
7656039,57127,6,07-11-2020,3,14-11-2020,28-11-2020,58230
7656040,57216,4,08-11-2020,6,15-11-2020,16-11-2020,12699.9
7656041,57100,4,08-11-2020,1,12-11-2020,18-11-2020,16958.7
7656042,57193,4,08-11-2020,8,13-11-2020,27-11-2020,2857.5
7656043,57147,4,08-11-2020,2,17-11-2020,03-12-2020,20410.2
7656044,57217,1,08-11-2020,4,11-11-2020,30-11-2020,9307.8
7656045,57204,4,09-11-2020,4,12-11-2020,30-11-2020,9725.4
7656046,57242,4,10-11-2020,7,11-11-2020,25-11-2020,12220.2
7656047,57271,3,10-11-2020,5,12-11-2020,22-11-2020,7782
7656048,57279,4,10-11-2020,1,18-11-2020,19-11-2020,8866.8
7656049,57146,6,10-11-2020,6,17-11-2020,01-12-2020,16770
7656050,57131,5,10-11-2020,1,18-11-2020,20-11-2020,25490
7656051,57249,4,11-11-2020,8,19-11-2020,26-11-2020,23291.1
7656052,57259,4,11-11-2020,1,20-11-2020,25-11-2020,4543.2
7656053,57132,4,11-11-2020,7,17-11-2020,04-12-2020,5175
7656054,57225,4,11-11-2020,1,17-11-2020,06-12-2020,2862
7656055,57253,4,11-11-2020,6,20-11-2020,02-12-2020,24030
7656056,57273,5,11-11-2020,1,18-11-2020,03-12-2020,53348
7656057,57264,4,12-11-2020,1,13-11-2020,14-11-2020,13887
7656058,57260,4,12-11-2020,1,21-11-2020,29-11-2020,6222.6
7656059,57201,3,12-11-2020,8,13-11-2020,21-11-2020,16400
7656060,57239,4,12-11-2020,7,18-11-2020,25-11-2020,9936.9
7656061,57198,3,13-11-2020,6,14-11-2020,03-12-2020,17585
7656062,57213,4,13-11-2020,1,17-11-2020,05-12-2020,28143.9
7656063,57095,6,14-11-2020,3,17-11-2020,29-11-2020,4374
7656064,57176,1,14-11-2020,1,21-11-2020,25-11-2020,10645.2
7656065,57092,6,14-11-2020,3,22-11-2020,12-12-2020,3574
7656066,57171,3,14-11-2020,2,20-11-2020,25-11-2020,30146
7656067,57235,5,15-11-2020,2,21-11-2020,08-12-2020,50924
7656068,57171,4,15-11-2020,5,24-11-2020,29-11-2020,9687.6
7656069,57214,6,15-11-2020,7,16-11-2020,04-12-2020,29733
7656070,57240,4,16-11-2020,1,24-11-2020,04-12-2020,18650.7
7656071,57267,4,16-11-2020,8,19-11-2020,20-11-2020,16747.2
7656072,57218,4,17-11-2020,6,27-11-2020,30-11-2020,50754.6
7656073,57270,4,17-11-2020,3,27-11-2020,09-12-2020,5678.1
7656074,57276,3,17-11-2020,7,22-11-2020,28-11-2020,55366
7656075,57187,5,17-11-2020,2,23-11-2020,27-11-2020,22015
7656076,57203,4,18-11-2020,4,23-11-2020,03-12-2020,23298.3
7656077,57179,5,18-11-2020,8,28-11-2020,05-12-2020,40888
7656078,57198,4,19-11-2020,4,22-11-2020,29-11-2020,16033.5
7656079,57139,4,20-11-2020,5,22-11-2020,26-11-2020,6237
7656080,57278,3,20-11-2020,6,28-11-2020,06-12-2020,14025
7656081,57188,6,21-11-2020,8,28-11-2020,16-12-2020,13358
7656082,57232,4,21-11-2020,8,26-11-2020,12-12-2020,15939
7656083,57285,4,21-11-2020,5,30-11-2020,20-12-2020,57550.5
7656084,57092,4,22-11-2020,2,29-11-2020,05-12-2020,1386
7656085,57253,1,22-11-2020,1,24-11-2020,10-12-2020,23690.7
7656086,57219,4,22-11-2020,7,26-11-2020,11-12-2020,32037.3
7656087,57143,4,23-11-2020,6,25-11-2020,04-12-2020,17784.9
7656088,57140,4,23-11-2020,3,24-11-2020,26-11-2020,31208.4
7656089,57234,5,23-11-2020,2,30-11-2020,06-12-2020,5548
7656090,57280,4,23-11-2020,6,29-11-2020,09-12-2020,18171.9
7656091,57263,5,24-11-2020,5,03-12-2020,09-12-2020,28637
7656092,57173,4,24-11-2020,1,25-11-2020,11-12-2020,21774.6
7656093,57237,5,24-11-2020,2,03-12-2020,14-12-2020,2038
7656094,57250,4,24-11-2020,5,04-12-2020,15-12-2020,22905
7656095,57194,4,24-11-2020,8,03-12-2020,18-12-2020,35185.5
7656096,57213,4,25-11-2020,7,04-12-2020,05-12-2020,4410
7656097,57252,5,25-11-2020,3,02-12-2020,17-12-2020,18121
7656098,57207,4,26-11-2020,7,06-12-2020,24-12-2020,9392.4
7656099,57231,6,26-11-2020,5,29-11-2020,04-12-2020,8384
7656100,57256,4,27-11-2020,7,29-11-2020,16-12-2020,1918.8
7656101,57159,4,27-11-2020,6,04-12-2020,16-12-2020,12205.8
7656102,57242,4,28-11-2020,7,02-12-2020,18-12-2020,16615.8
7656103,57124,6,28-11-2020,5,29-11-2020,08-12-2020,12104
7656104,57255,4,28-11-2020,7,29-11-2020,11-12-2020,34075.8
7656105,57224,5,28-11-2020,4,08-12-2020,22-12-2020,35741
7656106,57230,6,28-11-2020,4,06-12-2020,25-12-2020,35664
7656107,57086,3,29-11-2020,8,04-12-2020,20-12-2020,17240
7656108,57205,6,29-11-2020,8,04-12-2020,22-12-2020,13872
7656109,57273,3,29-11-2020,5,01-12-2020,04-12-2020,5361
7656110,57256,5,29-11-2020,7,02-12-2020,12-12-2020,25874
7656111,57264,5,29-11-2020,6,30-11-2020,20-12-2020,9612
7656112,57259,4,30-11-2020,2,04-12-2020,14-12-2020,14400
7656113,57174,3,30-11-2020,3,08-12-2020,24-12-2020,29052
7656114,57126,5,30-11-2020,8,07-12-2020,10-12-2020,16436
7656115,57131,4,30-11-2020,4,05-12-2020,13-12-2020,77035.5
7656116,57273,3,01-12-2020,4,03-12-2020,04-12-2020,4640
7656117,57281,4,01-12-2020,5,10-12-2020,23-12-2020,16303.9
7656118,57255,3,01-12-2020,2,11-12-2020,20-12-2020,75690
7656119,57226,5,02-12-2020,3,05-12-2020,07-12-2020,32104
7656120,57258,4,02-12-2020,1,06-12-2020,26-12-2020,3205.3
7656121,57224,3,03-12-2020,8,07-12-2020,20-12-2020,9579
7656122,57285,3,03-12-2020,8,06-12-2020,26-12-2020,34175
7656123,57213,2,03-12-2020,4,13-12-2020,14-12-2020,25260
7656124,57218,6,04-12-2020,8,05-12-2020,25-12-2020,24690
7656125,57218,3,05-12-2020,4,11-12-2020,12-12-2020,23348
7656126,57257,4,05-12-2020,3,09-12-2020,24-12-2020,9913.25
7656127,57289,4,05-12-2020,7,12-12-2020,17-12-2020,120978.7
7656128,57180,6,05-12-2020,7,10-12-2020,18-12-2020,20050
7656129,57093,4,06-12-2020,6,11-12-2020,18-12-2020,15936.25
7656130,57279,4,06-12-2020,3,15-12-2020,20-12-2020,17.1
7656131,57146,4,06-12-2020,2,12-12-2020,20-12-2020,58125.75
7656132,57084,4,07-12-2020,6,12-12-2020,25-12-2020,76
7656133,57125,4,08-12-2020,5,16-12-2020,04-01-2021,31817.4
7656134,57243,4,08-12-2020,5,16-12-2020,23-12-2020,3115.05
7656135,57270,3,08-12-2020,3,10-12-2020,28-12-2020,21599
7656136,57202,3,09-12-2020,8,16-12-2020,04-01-2021,12155
7656137,57268,3,09-12-2020,1,10-12-2020,25-12-2020,16084
7656138,57099,5,09-12-2020,1,14-12-2020,21-12-2020,93624
7656139,57257,3,09-12-2020,8,13-12-2020,29-12-2020,10718
7656140,57103,4,09-12-2020,8,11-12-2020,18-12-2020,4510.6
7656141,57100,6,09-12-2020,8,14-12-2020,24-12-2020,40247
7656142,57100,4,10-12-2020,6,20-12-2020,23-12-2020,17490.45
7656143,57260,4,10-12-2020,4,17-12-2020,26-12-2020,1558
7656144,57216,4,10-12-2020,5,13-12-2020,29-12-2020,2309.45
7656145,57279,5,11-12-2020,3,18-12-2020,19-12-2020,256
7656146,57256,6,12-12-2020,6,15-12-2020,21-12-2020,996
7656147,57288,4,12-12-2020,4,18-12-2020,30-12-2020,30467.45
7656148,57200,4,12-12-2020,2,15-12-2020,29-12-2020,3610
7656149,57119,4,12-12-2020,6,18-12-2020,02-01-2021,37046.2
7656150,57262,4,12-12-2020,6,17-12-2020,23-12-2020,18886.95
7656151,57178,4,12-12-2020,6,15-12-2020,28-12-2020,28158.95
7656152,57186,4,12-12-2020,2,22-12-2020,04-01-2021,14828.55
7656153,57274,4,13-12-2020,7,21-12-2020,25-12-2020,12062.15
7656154,57111,5,13-12-2020,3,15-12-2020,01-01-2021,36222
7656155,57188,4,13-12-2020,8,19-12-2020,01-01-2021,1895.25
7656156,57262,4,13-12-2020,5,22-12-2020,07-01-2021,23534.35
7656157,57173,4,13-12-2020,8,16-12-2020,24-12-2020,81928.95
7656158,57258,3,14-12-2020,3,18-12-2020,25-12-2020,26100
7656159,57199,5,14-12-2020,1,19-12-2020,01-01-2021,6148
7656160,57247,4,14-12-2020,6,23-12-2020,28-12-2020,22105.55
7656161,57128,3,14-12-2020,6,22-12-2020,01-01-2021,23402
7656162,57178,4,15-12-2020,3,16-12-2020,20-12-2020,28563.65
7656163,57093,4,15-12-2020,3,19-12-2020,21-12-2020,36543.65
7656164,57121,5,15-12-2020,8,25-12-2020,04-01-2021,330
7656165,57089,4,16-12-2020,4,20-12-2020,25-12-2020,9224.5
7656166,57246,4,16-12-2020,7,17-12-2020,31-12-2020,2522.25
7656167,57194,4,16-12-2020,6,26-12-2020,12-01-2021,2449.1
7656168,57142,4,16-12-2020,2,25-12-2020,06-01-2021,3749.65
7656169,57235,3,17-12-2020,4,24-12-2020,11-01-2021,30041
7656170,57262,3,17-12-2020,7,21-12-2020,10-01-2021,10971
7656171,57126,4,17-12-2020,1,27-12-2020,30-12-2020,20656.8
7656172,57239,5,17-12-2020,2,23-12-2020,06-01-2021,17332
7656173,57246,5,17-12-2020,2,24-12-2020,02-01-2021,17733
7656174,57202,4,18-12-2020,3,19-12-2020,23-12-2020,12611.25
7656175,57256,3,18-12-2020,4,22-12-2020,06-01-2021,31274
7656176,57110,5,18-12-2020,2,24-12-2020,04-01-2021,17732
7656177,57148,3,18-12-2020,5,24-12-2020,07-01-2021,16588
7656178,57283,4,19-12-2020,1,20-12-2020,27-12-2020,8651.65
7656179,57288,5,19-12-2020,4,21-12-2020,29-12-2020,15901
7656180,57282,4,19-12-2020,7,26-12-2020,29-12-2020,8083.55
7656181,57178,5,19-12-2020,5,26-12-2020,30-12-2020,12131
7656182,57247,4,19-12-2020,7,20-12-2020,31-12-2020,22412.4
7656183,57224,6,19-12-2020,7,20-12-2020,28-12-2020,22836
7656184,57200,4,20-12-2020,5,24-12-2020,31-12-2020,11678.35
7656185,57082,6,20-12-2020,8,24-12-2020,01-01-2021,7314
7656186,57169,6,21-12-2020,3,31-12-2020,15-01-2021,3147
7656187,57291,5,21-12-2020,3,23-12-2020,09-01-2021,4344
7656188,57088,5,21-12-2020,5,31-12-2020,03-01-2021,800
7656189,57286,4,21-12-2020,8,29-12-2020,07-01-2021,41121.7
7656190,57253,4,22-12-2020,2,31-12-2020,11-01-2021,25085.7
7656191,57233,6,22-12-2020,2,24-12-2020,01-01-2021,30105
7656192,57233,4,22-12-2020,1,30-12-2020,11-01-2021,6023.95
7656193,57151,4,23-12-2020,3,24-12-2020,25-12-2020,3274.65
7656194,57234,4,23-12-2020,2,31-12-2020,14-01-2021,38985.15
7656195,57192,3,23-12-2020,6,24-12-2020,03-01-2021,14268
7656196,57220,4,24-12-2020,2,28-12-2020,01-01-2021,13064.4
7656197,57295,4,24-12-2020,4,28-12-2020,31-12-2020,7322.6
7656198,57208,4,25-12-2020,3,29-12-2020,04-01-2021,4091.65
7656199,57129,6,25-12-2020,3,26-12-2020,28-12-2020,20537
7656200,57114,2,25-12-2020,1,31-12-2020,06-01-2021,5879
7656201,57268,6,25-12-2020,5,03-01-2021,13-01-2021,33939
7656202,57243,5,26-12-2020,3,05-01-2021,23-01-2021,5620
7656203,57127,4,27-12-2020,3,06-01-2021,08-01-2021,852.15
7656204,57262,4,27-12-2020,7,06-01-2021,26-01-2021,52.25
7656205,57187,4,27-12-2020,3,29-12-2020,12-01-2021,5305.75
7656206,57134,3,28-12-2020,4,04-01-2021,10-01-2021,5584
7656207,57111,4,28-12-2020,7,02-01-2021,08-01-2021,14791.5
7656208,57296,4,28-12-2020,3,29-12-2020,09-01-2021,23268.35
7656209,57212,4,28-12-2020,7,29-12-2020,13-01-2021,13928.9
7656210,57128,5,28-12-2020,7,29-12-2020,14-01-2021,29568
7656211,57288,5,29-12-2020,5,05-01-2021,21-01-2021,20010
7656212,57241,6,29-12-2020,5,31-12-2020,17-01-2021,480
7656213,57212,3,29-12-2020,1,05-01-2021,23-01-2021,20565
7656214,57115,4,29-12-2020,8,04-01-2021,16-01-2021,3047.6
7656215,57154,4,29-12-2020,5,04-01-2021,24-01-2021,27638.35
7656216,57189,4,29-12-2020,7,30-12-2020,19-01-2021,21099.5
7656217,57289,3,30-12-2020,8,07-01-2021,19-01-2021,27880
7656218,57228,4,30-12-2020,5,05-01-2021,24-01-2021,29516.5
7656219,57102,2,30-12-2020,2,02-01-2021,13-01-2021,16290
7656220,57296,3,31-12-2020,5,02-01-2021,03-01-2021,12412
7656221,57230,3,31-12-2020,5,07-01-2021,10-01-2021,5979
7656222,57197,6,31-12-2020,1,02-01-2021,14-01-2021,118322
7656223,57127,4,31-12-2020,5,05-01-2021,12-01-2021,72113.55
7656224,57230,4,31-12-2020,1,05-01-2021,08-01-2021,17712.75
7656225,57137,4,01-01-2021,6,07-01-2021,18-01-2021,52788.65
7656226,57127,4,01-01-2021,2,08-01-2021,22-01-2021,36042.05
7656227,57199,1,01-01-2021,6,02-01-2021,13-01-2021,4200
7656228,57280,4,01-01-2021,2,07-01-2021,25-01-2021,3077.05
7656229,57259,5,01-01-2021,4,09-01-2021,29-01-2021,12383
7656230,57242,4,02-01-2021,4,04-01-2021,19-01-2021,7324.5
7656231,57207,4,02-01-2021,2,04-01-2021,24-01-2021,16078.75
7656232,57103,6,02-01-2021,7,05-01-2021,24-01-2021,8614
7656233,57095,4,02-01-2021,6,04-01-2021,08-01-2021,2568.8
7656234,57258,4,03-01-2021,4,05-01-2021,16-01-2021,16012.25
7656235,57195,6,03-01-2021,4,11-01-2021,26-01-2021,5186
7656236,57209,3,04-01-2021,4,12-01-2021,26-01-2021,2450
7656237,57264,4,04-01-2021,8,07-01-2021,13-01-2021,30989.95
7656238,57294,3,04-01-2021,1,14-01-2021,31-01-2021,4853
7656239,57235,5,04-01-2021,6,14-01-2021,19-01-2021,2494
7656240,57296,6,05-01-2021,8,10-01-2021,19-01-2021,1052
7656241,57292,3,05-01-2021,6,07-01-2021,27-01-2021,17337
7656242,57227,4,05-01-2021,8,11-01-2021,13-01-2021,27585.15
7656243,57173,4,05-01-2021,6,15-01-2021,02-02-2021,43444.45
7656244,57208,1,06-01-2021,5,08-01-2021,22-01-2021,16476
7656245,57145,4,06-01-2021,7,12-01-2021,18-01-2021,19228.95
7656246,57136,4,06-01-2021,2,11-01-2021,27-01-2021,11776.2
7656247,57097,4,06-01-2021,3,13-01-2021,29-01-2021,16016.05
7656248,57116,4,06-01-2021,5,14-01-2021,22-01-2021,34272.2
7656249,57247,4,07-01-2021,2,11-01-2021,26-01-2021,11685
7656250,57304,5,07-01-2021,6,15-01-2021,22-01-2021,12957
7656251,57197,4,08-01-2021,8,17-01-2021,22-01-2021,68696.4
7656252,57184,4,08-01-2021,2,16-01-2021,21-01-2021,440.8
7656253,57290,6,08-01-2021,4,14-01-2021,16-01-2021,21876
7656254,57200,3,08-01-2021,3,15-01-2021,02-02-2021,58724
7656255,57129,6,09-01-2021,8,13-01-2021,31-01-2021,20353
7656256,57088,3,09-01-2021,6,17-01-2021,06-02-2021,17933
7656257,57201,4,09-01-2021,3,18-01-2021,02-02-2021,10621.95
7656258,57211,4,09-01-2021,1,11-01-2021,28-01-2021,38969
7656259,57284,4,09-01-2021,8,12-01-2021,18-01-2021,2825.3
7656260,57187,4,10-01-2021,2,16-01-2021,27-01-2021,10664.7
7656261,57288,3,10-01-2021,4,14-01-2021,31-01-2021,51050
7656262,57091,4,11-01-2021,7,16-01-2021,26-01-2021,5510
7656263,57234,3,11-01-2021,2,12-01-2021,01-02-2021,16499
7656264,57194,5,11-01-2021,7,21-01-2021,07-02-2021,30125
7656265,57289,4,11-01-2021,3,20-01-2021,25-01-2021,37849.9
7656266,57265,4,11-01-2021,7,12-01-2021,14-01-2021,21253.4
7656267,57131,3,11-01-2021,7,20-01-2021,28-01-2021,13852
7656268,57306,6,11-01-2021,3,20-01-2021,31-01-2021,14994
